lon,lat,RH 2 m above ground d=2021051200 anl
353.000000,42.000000,94.7
353.250000,42.000000,91.9
353.500000,42.000000,89.8
353.750000,42.000000,90.7
354.000000,42.000000,89.5
350.250000,42.250000,70.4
350.500000,42.250000,70.2
350.750000,42.250000,70.7
351.000000,42.250000,76.2
351.250000,42.250000,88.3
351.500000,42.250000,96.4
351.750000,42.250000,97.4
352.000000,42.250000,98.2
352.250000,42.250000,96.2
352.500000,42.250000,95.2
352.750000,42.250000,97.3
353.000000,42.250000,98.1
353.250000,42.250000,97.6
353.500000,42.250000,97.4
353.750000,42.250000,93.1
354.000000,42.250000,91.1
350.250000,42.500000,71.4
350.500000,42.500000,71.4
350.750000,42.500000,71.8
351.000000,42.500000,84.9
351.250000,42.500000,95.4
351.500000,42.500000,95.2
351.750000,42.500000,94.8
352.000000,42.500000,97.5
352.250000,42.500000,97.5
352.500000,42.500000,96.7
352.750000,42.500000,96.4
353.000000,42.500000,97.5
353.250000,42.500000,96
353.500000,42.500000,98.9
353.750000,42.500000,97.7
354.000000,42.500000,92.4
lon,lat,TMP 2 m above ground d=2021051200 51 hour fcst
350.250000,36.750000,290.208
350.500000,36.750000,290.208
350.750000,36.750000,290.108
351.000000,36.750000,289.908
351.250000,36.750000,289.808
351.500000,36.750000,289.808
351.750000,36.750000,289.608
352.000000,36.750000,289.308
352.250000,36.750000,289.808
352.500000,36.750000,289.908
352.750000,36.750000,290.008
353.000000,36.750000,290.308
353.250000,36.750000,290.508
353.500000,36.750000,290.608
353.750000,36.750000,288.208
354.000000,36.750000,286.908
350.250000,37.000000,290.108
350.500000,37.000000,290.008
350.750000,37.000000,289.908
351.000000,37.000000,289.608
351.250000,37.000000,288.808
351.500000,37.000000,289.008
351.750000,37.000000,287.908
352.000000,37.000000,288.208
352.250000,37.000000,288.408
352.500000,37.000000,289.308
352.750000,37.000000,289.308
353.000000,37.000000,289.708
353.250000,37.000000,289.708
353.500000,37.000000,288.708
353.750000,37.000000,288.208
354.000000,37.000000,287.808
350.250000,37.250000,289.908
350.500000,37.250000,289.808
350.750000,37.250000,289.708
351.000000,37.250000,289.508
351.250000,37.250000,286.208
351.500000,37.250000,285.308
351.750000,37.250000,285.608
352.000000,37.250000,284.708
352.250000,37.250000,285.108
352.500000,37.250000,286.708
352.750000,37.250000,287.308
353.000000,37.250000,287.708
353.250000,37.250000,287.108
353.500000,37.250000,287.308
353.750000,37.250000,288.008
354.000000,37.250000,288.108
350.250000,37.500000,289.808
350.500000,37.500000,289.708
350.750000,37.500000,289.608
351.000000,37.500000,289.508
351.250000,37.500000,285.508
351.500000,37.500000,284.508
351.750000,37.500000,284.108
352.000000,37.500000,284.108
352.250000,37.500000,284.808
352.500000,37.500000,285.308
352.750000,37.500000,285.008
353.000000,37.500000,285.708
353.250000,37.500000,285.708
353.500000,37.500000,285.808
353.750000,37.500000,286.508
354.000000,37.500000,287.008
350.250000,37.750000,289.708
350.500000,37.750000,289.608
350.750000,37.750000,289.508
351.000000,37.750000,289.408
351.250000,37.750000,285.908
351.500000,37.750000,284.408
351.750000,37.750000,284.208
352.000000,37.750000,284.408
352.250000,37.750000,284.708
352.500000,37.750000,284.308
352.750000,37.750000,284.108
353.000000,37.750000,284.208
353.250000,37.750000,283.608
353.500000,37.750000,283.208
353.750000,37.750000,283.908
354.000000,37.750000,284.608
350.250000,38.000000,289.408
350.500000,38.000000,289.308
350.750000,38.000000,289.308
351.000000,38.000000,289.208
351.250000,38.000000,286.508
351.500000,38.000000,284.608
351.750000,38.000000,284.308
352.000000,38.000000,283.908
352.250000,38.000000,283.908
352.500000,38.000000,283.808
352.750000,38.000000,283.508
353.000000,38.000000,283.308
353.250000,38.000000,283.008
353.500000,38.000000,281.608
353.750000,38.000000,282.108
354.000000,38.000000,282.708
350.250000,38.250000,289.108
350.500000,38.250000,289.108
350.750000,38.250000,289.108
351.000000,38.250000,288.708
351.250000,38.250000,287.508
351.500000,38.250000,284.708
351.750000,38.250000,283.908
352.000000,38.250000,283.308
352.250000,38.250000,283.308
352.500000,38.250000,283.908
352.750000,38.250000,283.708
353.000000,38.250000,282.508
353.250000,38.250000,281.708
353.500000,38.250000,281.608
353.750000,38.250000,282.308
354.000000,38.250000,282.408
350.250000,38.500000,289.108
350.500000,38.500000,289.008
350.750000,38.500000,288.108
351.000000,38.500000,285.608
351.250000,38.500000,286.908
351.500000,38.500000,284.408
351.750000,38.500000,284.208
352.000000,38.500000,284.908
352.250000,38.500000,284.108
352.500000,38.500000,284.908
352.750000,38.500000,283.708
353.000000,38.500000,282.008
353.250000,38.500000,281.708
353.500000,38.500000,282.408
353.750000,38.500000,283.308
354.000000,38.500000,282.608
350.250000,38.750000,289.108
350.500000,38.750000,288.608
350.750000,38.750000,286.508
351.000000,38.750000,287.408
351.250000,38.750000,284.808
351.500000,38.750000,284.008
351.750000,38.750000,283.808
352.000000,38.750000,284.408
352.250000,38.750000,284.608
352.500000,38.750000,284.508
352.750000,38.750000,284.508
353.000000,38.750000,282.908
353.250000,38.750000,283.308
353.500000,38.750000,283.708
353.750000,38.750000,283.708
354.000000,38.750000,283.008
350.250000,39.000000,289.108
350.500000,39.000000,289.108
350.750000,39.000000,284.508
351.000000,39.000000,284.508
351.250000,39.000000,284.608
351.500000,39.000000,284.308
351.750000,39.000000,285.608
352.000000,39.000000,286.108
352.250000,39.000000,285.408
352.500000,39.000000,284.608
352.750000,39.000000,284.108
353.000000,39.000000,282.908
353.250000,39.000000,282.808
353.500000,39.000000,282.708
353.750000,39.000000,282.608
354.000000,39.000000,283.108
350.250000,39.250000,288.708
350.500000,39.250000,288.808
350.750000,39.250000,286.108
351.000000,39.250000,284.308
351.250000,39.250000,285.008
351.500000,39.250000,285.208
351.750000,39.250000,286.108
352.000000,39.250000,286.208
352.250000,39.250000,285.908
352.500000,39.250000,283.808
352.750000,39.250000,282.508
353.000000,39.250000,281.908
353.250000,39.250000,281.908
353.500000,39.250000,281.608
353.750000,39.250000,281.408
354.000000,39.250000,281.708
350.250000,39.500000,288.508
350.500000,39.500000,288.508
350.750000,39.500000,288.408
351.000000,39.500000,285.108
351.250000,39.500000,285.308
351.500000,39.500000,286.408
351.750000,39.500000,286.508
352.000000,39.500000,286.208
352.250000,39.500000,283.808
352.500000,39.500000,282.508
352.750000,39.500000,281.908
353.000000,39.500000,282.108
353.250000,39.500000,282.008
353.500000,39.500000,281.608
353.750000,39.500000,281.708
354.000000,39.500000,281.308
350.250000,39.750000,288.408
350.500000,39.750000,288.508
350.750000,39.750000,288.608
351.000000,39.750000,287.308
351.250000,39.750000,283.408
351.500000,39.750000,284.908
351.750000,39.750000,285.308
352.000000,39.750000,283.408
352.250000,39.750000,282.908
352.500000,39.750000,282.708
352.750000,39.750000,282.208
353.000000,39.750000,282.008
353.250000,39.750000,281.608
353.500000,39.750000,281.708
353.750000,39.750000,281.708
354.000000,39.750000,281.608
350.250000,40.000000,288.308
350.500000,40.000000,288.408
350.750000,40.000000,288.508
351.000000,40.000000,288.308
351.250000,40.000000,283.808
351.500000,40.000000,282.908
351.750000,40.000000,282.108
352.000000,40.000000,281.408
352.250000,40.000000,281.908
352.500000,40.000000,280.308
352.750000,40.000000,281.008
353.000000,40.000000,281.508
353.250000,40.000000,281.608
353.500000,40.000000,281.808
353.750000,40.000000,281.408
354.000000,40.000000,281.108
350.250000,40.250000,288.208
350.500000,40.250000,288.208
350.750000,40.250000,288.308
351.000000,40.250000,288.308
351.250000,40.250000,284.108
351.500000,40.250000,282.608
351.750000,40.250000,282.508
352.000000,40.250000,282.808
352.250000,40.250000,281.908
352.500000,40.250000,279.608
352.750000,40.250000,279.808
353.000000,40.250000,279.908
353.250000,40.250000,280.108
353.500000,40.250000,280.308
353.750000,40.250000,280.808
354.000000,40.250000,280.208
350.250000,40.500000,287.908
350.500000,40.500000,287.908
350.750000,40.500000,287.908
351.000000,40.500000,287.908
351.250000,40.500000,286.008
351.500000,40.500000,282.508
351.750000,40.500000,281.308
352.000000,40.500000,281.808
352.250000,40.500000,282.308
352.500000,40.500000,280.008
352.750000,40.500000,280.808
353.000000,40.500000,281.108
353.250000,40.500000,279.908
353.500000,40.500000,279.408
353.750000,40.500000,278.708
354.000000,40.500000,278.908
350.250000,40.750000,287.608
350.500000,40.750000,287.708
350.750000,40.750000,287.708
351.000000,40.750000,287.608
351.250000,40.750000,286.708
351.500000,40.750000,282.308
351.750000,40.750000,280.208
352.000000,40.750000,280.108
352.250000,40.750000,279.908
352.500000,40.750000,280.208
352.750000,40.750000,281.108
353.000000,40.750000,280.508
353.250000,40.750000,279.408
353.500000,40.750000,278.908
353.750000,40.750000,278.608
354.000000,40.750000,278.208
350.250000,41.000000,287.408
350.500000,41.000000,287.408
350.750000,41.000000,287.408
351.000000,41.000000,287.408
351.250000,41.000000,287.108
351.500000,41.000000,283.408
351.750000,41.000000,280.908
352.000000,41.000000,279.608
352.250000,41.000000,278.808
352.500000,41.000000,279.408
352.750000,41.000000,280.608
353.000000,41.000000,281.308
353.250000,41.000000,279.708
353.500000,41.000000,278.908
353.750000,41.000000,278.908
354.000000,41.000000,279.008
350.250000,41.250000,287.208
350.500000,41.250000,287.308
350.750000,41.250000,287.208
351.000000,41.250000,287.308
351.250000,41.250000,286.308
351.500000,41.250000,282.508
351.750000,41.250000,281.808
352.000000,41.250000,280.308
352.250000,41.250000,281.208
352.500000,41.250000,280.608
352.750000,41.250000,281.208
353.000000,41.250000,281.108
353.250000,41.250000,280.008
353.500000,41.250000,279.608
353.750000,41.250000,279.608
354.000000,41.250000,279.308
350.250000,41.500000,287.108
350.500000,41.500000,287.108
350.750000,41.500000,287.108
351.000000,41.500000,287.108
351.250000,41.500000,283.208
351.500000,41.500000,280.708
351.750000,41.500000,281.608
352.000000,41.500000,280.908
352.250000,41.500000,278.908
352.500000,41.500000,279.108
352.750000,41.500000,280.708
353.000000,41.500000,280.008
353.250000,41.500000,279.908
353.500000,41.500000,279.408
353.750000,41.500000,278.908
354.000000,41.500000,279.108
350.250000,41.750000,286.908
350.500000,41.750000,286.908
350.750000,41.750000,286.908
351.000000,41.750000,286.808
351.250000,41.750000,281.408
351.500000,41.750000,280.108
351.750000,41.750000,278.908
352.000000,41.750000,276.808
352.250000,41.750000,276.808
352.500000,41.750000,278.808
352.750000,41.750000,279.208
353.000000,41.750000,277.808
353.250000,41.750000,277.808
353.500000,41.750000,278.008
353.750000,41.750000,277.808
354.000000,41.750000,278.408
350.250000,42.000000,286.708
350.500000,42.000000,286.708
350.750000,42.000000,286.708
351.000000,42.000000,286.208
351.250000,42.000000,281.008
351.500000,42.000000,279.708
351.750000,42.000000,278.608
352.000000,42.000000,277.508
352.250000,42.000000,278.408
352.500000,42.000000,277.808
352.750000,42.000000,276.508
353.000000,42.000000,275.708
353.250000,42.000000,275.708
353.500000,42.000000,277.208
353.750000,42.000000,277.608
354.000000,42.000000,279.008
350.250000,42.250000,286.708
350.500000,42.250000,286.608
350.750000,42.250000,286.508
351.000000,42.250000,285.608
351.250000,42.250000,282.508
351.500000,42.250000,279.108
351.750000,42.250000,278.708
352.000000,42.250000,278.508
352.250000,42.250000,277.708
352.500000,42.250000,275.308
352.750000,42.250000,274.708
353.000000,42.250000,274.708
353.250000,42.250000,273.208
353.500000,42.250000,274.408
353.750000,42.250000,276.308
354.000000,42.250000,277.708
350.250000,42.500000,286.508
350.500000,42.500000,286.508
350.750000,42.500000,286.308
351.000000,42.500000,283.308
351.250000,42.500000,280.008
351.500000,42.500000,277.808
351.750000,42.500000,276.608
352.000000,42.500000,276.708
352.250000,42.500000,276.708
352.500000,42.500000,277.008
352.750000,42.500000,276.308
353.000000,42.500000,276.208
353.250000,42.500000,277.308
353.500000,42.500000,276.408
353.750000,42.500000,276.008
354.000000,42.500000,277.208
lon,lat,CAPE surface d=2021051200 51 hour fcst
350.250000,36.750000,5
350.500000,36.750000,5
350.750000,36.750000,6
351.000000,36.750000,4
351.250000,36.750000,1
351.500000,36.750000,0
351.750000,36.750000,0
352.000000,36.750000,0
352.250000,36.750000,0
352.500000,36.750000,0
352.750000,36.750000,0
353.000000,36.750000,0
353.250000,36.750000,0
353.500000,36.750000,0
353.750000,36.750000,0
354.000000,36.750000,0
350.250000,37.000000,7
350.500000,37.000000,7
350.750000,37.000000,5
351.000000,37.000000,2
351.250000,37.000000,0
351.500000,37.000000,0
351.750000,37.000000,0
352.000000,37.000000,0
352.250000,37.000000,0
352.500000,37.000000,0
352.750000,37.000000,0
353.000000,37.000000,0
353.250000,37.000000,0
353.500000,37.000000,0
353.750000,37.000000,0
354.000000,37.000000,0
350.250000,37.250000,7
350.500000,37.250000,7
350.750000,37.250000,6
351.000000,37.250000,6
351.250000,37.250000,0
351.500000,37.250000,0
351.750000,37.250000,0
352.000000,37.250000,0
352.250000,37.250000,0
352.500000,37.250000,0
352.750000,37.250000,0
353.000000,37.250000,0
353.250000,37.250000,0
353.500000,37.250000,0
353.750000,37.250000,0
354.000000,37.250000,0
350.250000,37.500000,9
350.500000,37.500000,9
350.750000,37.500000,8
351.000000,37.500000,9
351.250000,37.500000,0
351.500000,37.500000,0
351.750000,37.500000,0
352.000000,37.500000,0
352.250000,37.500000,0
352.500000,37.500000,0
352.750000,37.500000,0
353.000000,37.500000,0
353.250000,37.500000,0
353.500000,37.500000,0
353.750000,37.500000,0
354.000000,37.500000,0
350.250000,37.750000,8
350.500000,37.750000,8
350.750000,37.750000,10
351.000000,37.750000,11
351.250000,37.750000,1
351.500000,37.750000,0
351.750000,37.750000,0
352.000000,37.750000,0
352.250000,37.750000,0
352.500000,37.750000,0
352.750000,37.750000,0
353.000000,37.750000,0
353.250000,37.750000,0
353.500000,37.750000,0
353.750000,37.750000,0
354.000000,37.750000,0
350.250000,38.000000,4
350.500000,38.000000,4
350.750000,38.000000,5
351.000000,38.000000,4
351.250000,38.000000,1
351.500000,38.000000,0
351.750000,38.000000,0
352.000000,38.000000,0
352.250000,38.000000,0
352.500000,38.000000,0
352.750000,38.000000,0
353.000000,38.000000,0
353.250000,38.000000,1
353.500000,38.000000,0
353.750000,38.000000,0
354.000000,38.000000,0
350.250000,38.250000,4
350.500000,38.250000,5
350.750000,38.250000,4
351.000000,38.250000,0
351.250000,38.250000,1
351.500000,38.250000,0
351.750000,38.250000,0
352.000000,38.250000,0
352.250000,38.250000,0
352.500000,38.250000,0
352.750000,38.250000,0
353.000000,38.250000,0
353.250000,38.250000,0
353.500000,38.250000,0
353.750000,38.250000,0
354.000000,38.250000,0
350.250000,38.500000,4
350.500000,38.500000,4
350.750000,38.500000,0
351.000000,38.500000,0
351.250000,38.500000,1
351.500000,38.500000,0
351.750000,38.500000,0
352.000000,38.500000,0
352.250000,38.500000,0
352.500000,38.500000,0
352.750000,38.500000,0
353.000000,38.500000,0
353.250000,38.500000,0
353.500000,38.500000,0
353.750000,38.500000,0
354.000000,38.500000,0
350.250000,38.750000,5
350.500000,38.750000,2
350.750000,38.750000,0
351.000000,38.750000,0
351.250000,38.750000,0
351.500000,38.750000,0
351.750000,38.750000,0
352.000000,38.750000,1
352.250000,38.750000,0
352.500000,38.750000,0
352.750000,38.750000,0
353.000000,38.750000,0
353.250000,38.750000,0
353.500000,38.750000,0
353.750000,38.750000,0
354.000000,38.750000,0
350.250000,39.000000,3
350.500000,39.000000,8
350.750000,39.000000,0
351.000000,39.000000,0
351.250000,39.000000,0
351.500000,39.000000,0
351.750000,39.000000,0
352.000000,39.000000,0
352.250000,39.000000,0
352.500000,39.000000,0
352.750000,39.000000,0
353.000000,39.000000,0
353.250000,39.000000,0
353.500000,39.000000,0
353.750000,39.000000,0
354.000000,39.000000,0
350.250000,39.250000,1
350.500000,39.250000,3
350.750000,39.250000,2
351.000000,39.250000,0
351.250000,39.250000,1
351.500000,39.250000,0
351.750000,39.250000,0
352.000000,39.250000,0
352.250000,39.250000,1
352.500000,39.250000,1
352.750000,39.250000,0
353.000000,39.250000,0
353.250000,39.250000,0
353.500000,39.250000,0
353.750000,39.250000,0
354.000000,39.250000,0
350.250000,39.500000,0
350.500000,39.500000,0
350.750000,39.500000,1
351.000000,39.500000,1
351.250000,39.500000,4
351.500000,39.500000,2
351.750000,39.500000,2
352.000000,39.500000,1
352.250000,39.500000,0
352.500000,39.500000,0
352.750000,39.500000,0
353.000000,39.500000,0
353.250000,39.500000,0
353.500000,39.500000,0
353.750000,39.500000,0
354.000000,39.500000,0
350.250000,39.750000,1
350.500000,39.750000,1
350.750000,39.750000,1
351.000000,39.750000,2
351.250000,39.750000,0
351.500000,39.750000,1
351.750000,39.750000,0
352.000000,39.750000,0
352.250000,39.750000,0
352.500000,39.750000,0
352.750000,39.750000,0
353.000000,39.750000,0
353.250000,39.750000,0
353.500000,39.750000,0
353.750000,39.750000,0
354.000000,39.750000,0
350.250000,40.000000,1
350.500000,40.000000,2
350.750000,40.000000,3
351.000000,40.000000,3
351.250000,40.000000,0
351.500000,40.000000,0
351.750000,40.000000,0
352.000000,40.000000,0
352.250000,40.000000,0
352.500000,40.000000,0
352.750000,40.000000,0
353.000000,40.000000,0
353.250000,40.000000,0
353.500000,40.000000,0
353.750000,40.000000,0
354.000000,40.000000,0
350.250000,40.250000,2
350.500000,40.250000,3
350.750000,40.250000,5
351.000000,40.250000,5
351.250000,40.250000,0
351.500000,40.250000,0
351.750000,40.250000,0
352.000000,40.250000,0
352.250000,40.250000,2
352.500000,40.250000,0
352.750000,40.250000,0
353.000000,40.250000,0
353.250000,40.250000,0
353.500000,40.250000,0
353.750000,40.250000,0
354.000000,40.250000,0
350.250000,40.500000,1
350.500000,40.500000,2
350.750000,40.500000,4
351.000000,40.500000,5
351.250000,40.500000,2
351.500000,40.500000,0
351.750000,40.500000,0
352.000000,40.500000,0
352.250000,40.500000,3
352.500000,40.500000,0
352.750000,40.500000,0
353.000000,40.500000,0
353.250000,40.500000,0
353.500000,40.500000,0
353.750000,40.500000,0
354.000000,40.500000,0
350.250000,40.750000,1
350.500000,40.750000,2
350.750000,40.750000,2
351.000000,40.750000,2
351.250000,40.750000,1
351.500000,40.750000,0
351.750000,40.750000,0
352.000000,40.750000,0
352.250000,40.750000,0
352.500000,40.750000,0
352.750000,40.750000,0
353.000000,40.750000,0
353.250000,40.750000,0
353.500000,40.750000,0
353.750000,40.750000,0
354.000000,40.750000,0
350.250000,41.000000,1
350.500000,41.000000,2
350.750000,41.000000,1
351.000000,41.000000,0
351.250000,41.000000,0
351.500000,41.000000,0
351.750000,41.000000,0
352.000000,41.000000,0
352.250000,41.000000,0
352.500000,41.000000,0
352.750000,41.000000,0
353.000000,41.000000,0
353.250000,41.000000,0
353.500000,41.000000,0
353.750000,41.000000,0
354.000000,41.000000,0
350.250000,41.250000,1
350.500000,41.250000,0
350.750000,41.250000,0
351.000000,41.250000,0
351.250000,41.250000,0
351.500000,41.250000,0
351.750000,41.250000,0
352.000000,41.250000,0
352.250000,41.250000,0
352.500000,41.250000,0
352.750000,41.250000,0
353.000000,41.250000,0
353.250000,41.250000,0
353.500000,41.250000,0
353.750000,41.250000,0
354.000000,41.250000,0
350.250000,41.500000,0
350.500000,41.500000,0
350.750000,41.500000,0
351.000000,41.500000,0
351.250000,41.500000,0
351.500000,41.500000,0
351.750000,41.500000,0
352.000000,41.500000,0
352.250000,41.500000,0
352.500000,41.500000,0
352.750000,41.500000,0
353.000000,41.500000,0
353.250000,41.500000,0
353.500000,41.500000,0
353.750000,41.500000,0
354.000000,41.500000,0
350.250000,41.750000,0
350.500000,41.750000,0
350.750000,41.750000,0
351.000000,41.750000,0
351.250000,41.750000,0
351.500000,41.750000,0
351.750000,41.750000,0
352.000000,41.750000,0
352.250000,41.750000,0
352.500000,41.750000,0
352.750000,41.750000,0
353.000000,41.750000,0
353.250000,41.750000,0
353.500000,41.750000,0
353.750000,41.750000,0
354.000000,41.750000,0
350.250000,42.000000,0
350.500000,42.000000,0
350.750000,42.000000,0
351.000000,42.000000,0
351.250000,42.000000,0
351.500000,42.000000,0
351.750000,42.000000,0
352.000000,42.000000,0
352.250000,42.000000,0
352.500000,42.000000,0
352.750000,42.000000,0
353.000000,42.000000,0
353.250000,42.000000,0
353.500000,42.000000,0
353.750000,42.000000,0
354.000000,42.000000,0
350.250000,42.250000,0
350.500000,42.250000,0
350.750000,42.250000,1
351.000000,42.250000,0
351.250000,42.250000,0
351.500000,42.250000,0
351.750000,42.250000,0
352.000000,42.250000,0
352.250000,42.250000,0
352.500000,42.250000,0
352.750000,42.250000,0
353.000000,42.250000,0
353.250000,42.250000,0
353.500000,42.250000,0
353.750000,42.250000,0
354.000000,42.250000,0
350.250000,42.500000,0
350.500000,42.500000,0
350.750000,42.500000,2
351.000000,42.500000,0
351.250000,42.500000,0
351.500000,42.500000,0
351.750000,42.500000,0
352.000000,42.500000,0
352.250000,42.500000,0
352.500000,42.500000,0
352.750000,42.500000,0
353.000000,42.500000,0
353.250000,42.500000,0
353.500000,42.500000,0
353.750000,42.500000,0
354.000000,42.500000,0
lon,lat,GUST surface d=2021051200 51 hour fcst
350.250000,36.750000,9.92079
350.500000,36.750000,9.92079
350.750000,36.750000,10.1208
351.000000,36.750000,10.4208
351.250000,36.750000,10.7208
351.500000,36.750000,9.52079
351.750000,36.750000,9.22079
352.000000,36.750000,9.82079
352.250000,36.750000,9.12079
352.500000,36.750000,10.1208
352.750000,36.750000,10.4208
353.000000,36.750000,10.1208
353.250000,36.750000,9.72079
353.500000,36.750000,8.72079
353.750000,36.750000,7.32079
354.000000,36.750000,3.62079
350.250000,37.000000,9.82079
350.500000,37.000000,10.0208
350.750000,37.000000,10.4208
351.000000,37.000000,10.7208
351.250000,37.000000,10.2208
351.500000,37.000000,7.22079
351.750000,37.000000,9.22079
352.000000,37.000000,9.32079
352.250000,37.000000,9.62079
352.500000,37.000000,10.6208
352.750000,37.000000,10.9208
353.000000,37.000000,10.6208
353.250000,37.000000,9.92079
353.500000,37.000000,8.22079
353.750000,37.000000,5.42079
354.000000,37.000000,3.32079
350.250000,37.250000,9.22079
350.500000,37.250000,9.52079
350.750000,37.250000,10.2208
351.000000,37.250000,10.9208
351.250000,37.250000,9.12079
351.500000,37.250000,5.22079
351.750000,37.250000,11.1208
352.000000,37.250000,12.2208
352.250000,37.250000,12.4208
352.500000,37.250000,11.9208
352.750000,37.250000,11.0208
353.000000,37.250000,10.8208
353.250000,37.250000,9.52079
353.500000,37.250000,7.92079
353.750000,37.250000,5.02079
354.000000,37.250000,3.02079
350.250000,37.500000,9.42079
350.500000,37.500000,9.32079
350.750000,37.500000,9.52079
351.000000,37.500000,9.82079
351.250000,37.500000,6.72079
351.500000,37.500000,7.92079
351.750000,37.500000,9.92079
352.000000,37.500000,10.6208
352.250000,37.500000,11.3208
352.500000,37.500000,11.1208
352.750000,37.500000,11.0208
353.000000,37.500000,10.5208
353.250000,37.500000,8.22079
353.500000,37.500000,8.62079
353.750000,37.500000,5.22079
354.000000,37.500000,1.82079
350.250000,37.750000,10.0208
350.500000,37.750000,9.82079
350.750000,37.750000,9.72079
351.000000,37.750000,9.72079
351.250000,37.750000,7.22079
351.500000,37.750000,7.02079
351.750000,37.750000,9.12079
352.000000,37.750000,9.92079
352.250000,37.750000,10.0208
352.500000,37.750000,9.82079
352.750000,37.750000,10.3208
353.000000,37.750000,9.72079
353.250000,37.750000,3.82079
353.500000,37.750000,4.32079
353.750000,37.750000,5.02079
354.000000,37.750000,4.42079
350.250000,38.000000,10.0208
350.500000,38.000000,9.82079
350.750000,38.000000,9.52079
351.000000,38.000000,8.82079
351.250000,38.000000,7.32079
351.500000,38.000000,7.62079
351.750000,38.000000,8.52079
352.000000,38.000000,9.32079
352.250000,38.000000,8.72079
352.500000,38.000000,8.52079
352.750000,38.000000,8.42079
353.000000,38.000000,8.12079
353.250000,38.000000,8.62079
353.500000,38.000000,4.22079
353.750000,38.000000,3.12079
354.000000,38.000000,3.02079
350.250000,38.250000,10.4208
350.500000,38.250000,10.6208
350.750000,38.250000,10.3208
351.000000,38.250000,8.72079
351.250000,38.250000,7.12079
351.500000,38.250000,5.92079
351.750000,38.250000,2.42079
352.000000,38.250000,4.32079
352.250000,38.250000,7.82079
352.500000,38.250000,8.22079
352.750000,38.250000,6.52079
353.000000,38.250000,1.62079
353.250000,38.250000,1.62079
353.500000,38.250000,1.92079
353.750000,38.250000,3.72079
354.000000,38.250000,7.32079
350.250000,38.500000,10.2208
350.500000,38.500000,10.5208
350.750000,38.500000,10.0208
351.000000,38.500000,9.32079
351.250000,38.500000,9.42079
351.500000,38.500000,9.12079
351.750000,38.500000,8.42079
352.000000,38.500000,7.72079
352.250000,38.500000,7.02079
352.500000,38.500000,7.62079
352.750000,38.500000,4.32079
353.000000,38.500000,1.12079
353.250000,38.500000,1.92079
353.500000,38.500000,2.42079
353.750000,38.500000,5.62079
354.000000,38.500000,6.22079
350.250000,38.750000,9.72079
350.500000,38.750000,10.1208
350.750000,38.750000,9.52079
351.000000,38.750000,9.32079
351.250000,38.750000,8.92079
351.500000,38.750000,8.62079
351.750000,38.750000,7.62079
352.000000,38.750000,7.82079
352.250000,38.750000,8.52079
352.500000,38.750000,8.62079
352.750000,38.750000,7.12079
353.000000,38.750000,4.52079
353.250000,38.750000,6.32079
353.500000,38.750000,6.42079
353.750000,38.750000,5.42079
354.000000,38.750000,4.12079
350.250000,39.000000,9.42079
350.500000,39.000000,9.32079
350.750000,39.000000,8.92079
351.000000,39.000000,8.12079
351.250000,39.000000,5.82079
351.500000,39.000000,5.52079
351.750000,39.000000,7.12079
352.000000,39.000000,7.92079
352.250000,39.000000,8.02079
352.500000,39.000000,8.52079
352.750000,39.000000,8.42079
353.000000,39.000000,6.62079
353.250000,39.000000,4.32079
353.500000,39.000000,3.32079
353.750000,39.000000,4.12079
354.000000,39.000000,5.52079
350.250000,39.250000,8.92079
350.500000,39.250000,9.52079
350.750000,39.250000,9.22079
351.000000,39.250000,9.52079
351.250000,39.250000,6.52079
351.500000,39.250000,5.52079
351.750000,39.250000,8.32079
352.000000,39.250000,8.22079
352.250000,39.250000,7.32079
352.500000,39.250000,7.22079
352.750000,39.250000,7.52079
353.000000,39.250000,4.42079
353.250000,39.250000,4.42079
353.500000,39.250000,1.72079
353.750000,39.250000,2.72079
354.000000,39.250000,2.72079
350.250000,39.500000,7.82079
350.500000,39.500000,8.32079
350.750000,39.500000,8.62079
351.000000,39.500000,9.22079
351.250000,39.500000,9.02079
351.500000,39.500000,8.62079
351.750000,39.500000,8.22079
352.000000,39.500000,7.62079
352.250000,39.500000,4.22079
352.500000,39.500000,3.52079
352.750000,39.500000,2.82079
353.000000,39.500000,4.62079
353.250000,39.500000,4.62079
353.500000,39.500000,4.72079
353.750000,39.500000,3.92079
354.000000,39.500000,2.32079
350.250000,39.750000,7.62079
350.500000,39.750000,7.92079
350.750000,39.750000,8.02079
351.000000,39.750000,7.62079
351.250000,39.750000,4.32079
351.500000,39.750000,8.92079
351.750000,39.750000,8.62079
352.000000,39.750000,3.02079
352.250000,39.750000,1.22079
352.500000,39.750000,1.52079
352.750000,39.750000,1.32079
353.000000,39.750000,1.62079
353.250000,39.750000,1.82079
353.500000,39.750000,2.12079
353.750000,39.750000,3.82079
354.000000,39.750000,3.32079
350.250000,40.000000,7.02079
350.500000,40.000000,7.32079
350.750000,40.000000,7.52079
351.000000,40.000000,7.42079
351.250000,40.000000,4.72079
351.500000,40.000000,7.02079
351.750000,40.000000,4.02079
352.000000,40.000000,3.42079
352.250000,40.000000,2.22079
352.500000,40.000000,1.12079
352.750000,40.000000,1.42079
353.000000,40.000000,1.62079
353.250000,40.000000,1.32079
353.500000,40.000000,1.82079
353.750000,40.000000,2.12079
354.000000,40.000000,6.02079
350.250000,40.250000,6.42079
350.500000,40.250000,6.72079
